date,estimated_capital,peak,drawdown
2023-03-13,36774687.32010577,36774687.32010577,0.0
2023-03-14,36804398.901255496,36804398.901255496,0.0
2023-03-15,36834110.482405216,36834110.482405216,0.0
2023-03-16,36863822.06355494,36863822.06355494,0.0
2023-03-17,36893533.64470467,36893533.64470467,0.0
2023-03-20,36982668.38815384,36982668.38815384,0.0
2023-03-22,37042091.5504533,37042091.5504533,0.0
2023-03-23,37071803.13160302,37071803.13160302,0.0
2023-03-24,37101514.712752745,37101514.712752745,0.0
2023-03-27,37190649.456201926,37190649.456201926,0.0
2023-03-28,37220361.03735165,37220361.03735165,0.0
2023-03-29,37250072.61850137,37250072.61850137,0.0
2023-03-30,37279784.1996511,37279784.1996511,0.0
2023-03-31,37309495.78080082,37309495.78080082,0.0
2023-04-03,37398630.52424999,37398630.52424999,0.0
2023-04-04,37428342.10539972,37428342.10539972,0.0
2023-04-05,37458053.686549455,37458053.686549455,0.0
2023-04-06,37487765.267699175,37487765.267699175,0.0
2023-04-07,37517476.8488489,37517476.8488489,0.0
2023-04-10,37606611.592298076,37606611.592298076,0.0
2023-04-11,37636323.173447795,37636323.173447795,0.0
2023-04-12,37666034.75459753,37666034.75459753,0.0
2023-04-13,37695746.33574726,37695746.33574726,0.0
2023-04-14,37725457.91689698,37725457.91689698,0.0
2023-04-17,37814592.66034615,37814592.66034615,0.0
2023-04-18,37844304.24149588,37844304.24149588,0.0
2023-04-19,37874015.8226456,37874015.8226456,0.0
2023-04-20,37903727.403795324,37903727.403795324,0.0
2023-04-21,37933438.98494506,37933438.98494506,0.0
2023-04-24,38022573.72839423,38022573.72839423,0.0
2023-04-25,38052285.30954395,38052285.30954395,0.0
2023-04-26,38081996.89069368,38081996.89069368,0.0
2023-04-27,38111708.47184341,38111708.47184341,0.0
2023-04-28,38141420.052993126,38141420.052993126,0.0
2023-05-01,38230554.79644231,38230554.79644231,0.0
2023-05-02,38260266.377592035,38260266.377592035,0.0
2023-05-08,38438535.86449038,38438535.86449038,0.0
2023-05-09,38468247.44564011,38468247.44564011,0.0
2023-05-10,38497959.02678984,38497959.02678984,0.0
2023-05-11,38527670.607939556,38527670.607939556,0.0
2023-05-12,38557382.18908928,38557382.18908928,0.0
2023-05-15,38646516.932538465,38646516.932538465,0.0
2023-05-16,38676228.513688184,38676228.513688184,0.0
2023-05-17,38705940.09483791,38705940.09483791,0.0
2023-05-18,38735651.67598764,38735651.67598764,0.0
2023-05-19,38765363.25713736,38765363.25713736,0.0
2023-05-22,38854498.00058653,38854498.00058653,0.0
2023-05-23,38884209.58173626,38884209.58173626,0.0
2023-05-24,38913921.16288599,38913921.16288599,0.0
2023-05-25,38943632.74403571,38943632.74403571,0.0
2023-05-26,38973344.32518544,38973344.32518544,0.0
2023-05-29,39062479.068634614,39062479.068634614,0.0
2023-05-30,39092190.649784334,39092190.649784334,0.0
2023-05-31,39121902.23093407,39121902.23093407,0.0
2023-06-01,39151613.812083796,39151613.812083796,0.0
2023-06-02,39181325.393233515,39181325.393233515,0.0
2023-06-05,39270460.13668269,39270460.13668269,0.0
2023-06-06,39300171.71783242,39300171.71783242,0.0
2023-06-07,39329883.298982136,39329883.298982136,0.0
2023-06-08,39359594.88013186,39359594.88013186,0.0
2023-06-09,39389306.4612816,39389306.4612816,0.0
2023-06-12,39478441.20473077,39478441.20473077,0.0
2023-06-13,39508152.78588049,39508152.78588049,0.0
2023-06-14,39537864.36703022,39537864.36703022,0.0
2023-06-15,39567575.94817994,39567575.94817994,0.0
2023-06-16,39597287.52932967,39597287.52932967,0.0
2023-06-19,39686422.27277885,39686422.27277885,0.0
2023-06-20,39716133.85392857,39716133.85392857,0.0
2023-06-21,39745845.43507829,39745845.43507829,0.0
2023-06-22,39775557.01622802,39775557.01622802,0.0
2023-06-23,39805268.59737774,39805268.59737774,0.0
2023-06-26,39894403.34082692,39894403.34082692,0.0
2023-06-27,39924114.92197665,39924114.92197665,0.0
2023-06-28,39953826.503126375,39953826.503126375,0.0
2023-06-29,39983538.084276095,39983538.084276095,0.0
2023-06-30,40013249.66542582,40013249.66542582,0.0
2023-07-03,40102384.408875,40102384.408875,0.0
2023-07-04,40132095.99002472,40132095.99002472,0.0
2023-07-05,40161807.57117445,40161807.57117445,0.0
2023-07-06,40191519.15232418,40191519.15232418,0.0
2023-07-07,40221230.7334739,40221230.7334739,0.0
2023-07-10,40310365.47692307,40310365.47692307,0.0
2023-07-11,40340077.0580728,40340077.0580728,0.0
2023-07-12,40369788.639222525,40369788.639222525,0.0
2023-07-13,40399500.22037225,40399500.22037225,0.0
2023-07-14,40429211.80152198,40429211.80152198,0.0
2023-07-18,40548058.12612087,40548058.12612087,0.0
2023-07-19,40577769.70727061,40577769.70727061,0.0
2023-07-20,40607481.28842033,40607481.28842033,0.0
2023-07-21,40637192.869570054,40637192.869570054,0.0
2023-07-24,40726327.61301923,40726327.61301923,0.0
2023-07-25,40756039.194168955,40756039.194168955,0.0
2023-07-26,40785750.775318675,40785750.775318675,0.0
2023-07-27,40815462.3564684,40815462.3564684,0.0
2023-07-28,40845173.93761813,40845173.93761813,0.0
2023-07-31,40934308.6810673,40934308.6810673,0.0
2023-08-01,40964020.26221703,40964020.26221703,0.0
2023-08-02,40993731.84336676,40993731.84336676,0.0
2023-08-03,41023443.424516484,41023443.424516484,0.0
2023-08-04,41053155.00566621,41053155.00566621,0.0
2023-08-07,41142289.749115385,41142289.749115385,0.0
2023-08-08,41172001.330265105,41172001.330265105,0.0
2023-08-09,41201712.91141483,41201712.91141483,0.0
2023-08-10,41231424.49256456,41231424.49256456,0.0
2023-08-14,41350270.81716346,41350270.81716346,0.0
2023-08-15,41379982.39831319,41379982.39831319,0.0
2023-08-16,41409693.979462914,41409693.979462914,0.0
2023-08-17,41439405.560612634,41439405.560612634,0.0
2023-08-18,41469117.14176236,41469117.14176236,0.0
2023-08-21,41558251.88521154,41558251.88521154,0.0
2023-08-22,41587963.46636126,41587963.46636126,0.0
2023-08-23,41617675.04751099,41617675.04751099,0.0
2023-08-24,41647386.628660716,41647386.628660716,0.0
2023-08-25,41677098.209810436,41677098.209810436,0.0
2023-08-28,41766232.95325961,41766232.95325961,0.0
2023-08-29,41795944.53440934,41795944.53440934,0.0
2023-08-30,41825656.115559064,41825656.115559064,0.0
2023-08-31,41855367.69670879,41855367.69670879,0.0
2023-09-01,41885079.27785852,41885079.27785852,0.0
2023-09-04,41974214.02130769,41974214.02130769,0.0
2023-09-05,42003925.60245742,42003925.60245742,0.0
2023-09-06,42033637.183607146,42033637.183607146,0.0
2023-09-07,42063348.764756866,42063348.764756866,0.0
2023-09-08,42093060.34590659,42093060.34590659,0.0
2023-09-11,42182195.08935577,42182195.08935577,0.0
2023-09-12,42211906.670505494,42211906.670505494,0.0
2023-09-13,42241618.25165521,42241618.25165521,0.0
2023-09-14,42271329.83280494,42271329.83280494,0.0
2023-09-15,42301041.41395467,42301041.41395467,0.0
2023-09-19,42419887.73855357,42419887.73855357,0.0
2023-09-20,42449599.319703296,42449599.319703296,0.0
2023-09-21,42479310.90085302,42479310.90085302,0.0
2023-09-22,42509022.48200275,42509022.48200275,0.0
2023-09-25,42598157.225451924,42598157.225451924,0.0
2023-09-26,42627868.80660164,42627868.80660164,0.0
2023-09-27,42657580.38775137,42657580.38775137,0.0
2023-09-28,42687291.9689011,42687291.9689011,0.0
2023-09-29,42717003.55005082,42717003.55005082,0.0
2023-10-02,42806138.2935,42806138.2935,0.0
2023-10-03,42842954.16071644,42842954.16071644,0.0
2023-10-04,42879770.027932875,42879770.027932875,0.0
2023-10-05,42916585.89514931,42916585.89514931,0.0
2023-10-06,42953401.76236576,42953401.76236576,0.0
2023-10-10,43100665.2312315,43100665.2312315,0.0
2023-10-11,43137481.09844795,43137481.09844795,0.0
2023-10-12,43174296.96566438,43174296.96566438,0.0
2023-10-13,43211112.83288082,43211112.83288082,0.0
2023-10-16,43321560.43453014,43321560.43453014,0.0
2023-10-17,43358376.30174658,43358376.30174658,0.0
2023-10-18,43395192.16896301,43395192.16896301,0.0
2023-10-19,43432008.03617945,43432008.03617945,0.0
2023-10-20,43468823.90339589,43468823.90339589,0.0
2023-10-23,43579271.5050452,43579271.5050452,0.0
2023-10-24,43616087.37226164,43616087.37226164,0.0
2023-10-25,43652903.23947808,43652903.23947808,0.0
2023-10-26,43689719.10669453,43689719.10669453,0.0
2023-10-27,43726534.97391096,43726534.97391096,0.0
2023-10-30,43836982.57556027,43836982.57556027,0.0
2023-10-31,43873798.44277672,43873798.44277672,0.0
2023-11-01,43910614.30999315,43910614.30999315,0.0
2023-11-02,43947430.177209586,43947430.177209586,0.0
2023-11-06,44094693.646075346,44094693.646075346,0.0
2023-11-07,44131509.513291776,44131509.513291776,0.0
2023-11-08,44168325.38050822,44168325.38050822,0.0
2023-11-09,44205141.24772465,44205141.24772465,0.0
2023-11-10,44241957.1149411,44241957.1149411,0.0
2023-11-13,44352404.71659041,44352404.71659041,0.0
2023-11-14,44389220.58380685,44389220.58380685,0.0
2023-11-15,44426036.45102329,44426036.45102329,0.0
2023-11-16,44462852.318239726,44462852.318239726,0.0
2023-11-17,44499668.185456164,44499668.185456164,0.0
2023-11-20,44610115.78710547,44610115.78710547,0.0
2023-11-21,44646931.65432192,44646931.65432192,0.0
2023-11-22,44683747.521538354,44683747.521538354,0.0
2023-11-24,44757379.25597123,44757379.25597123,0.0
2023-11-27,44867826.857620545,44867826.857620545,0.0
2023-11-28,44904642.72483699,44904642.72483699,0.0
2023-11-29,44941458.59205342,44941458.59205342,0.0
2023-11-30,44978274.45926986,44978274.45926986,0.0
2023-12-01,45015090.326486304,45015090.326486304,0.0
2023-12-04,45125537.92813562,45125537.92813562,0.0
2023-12-05,45162353.79535205,45162353.79535205,0.0
2023-12-06,45199169.662568495,45199169.662568495,0.0
2023-12-07,45235985.529784925,45235985.529784925,0.0
2023-12-08,45272801.39700137,45272801.39700137,0.0
2023-12-11,45383248.998650685,45383248.998650685,0.0
2023-12-12,45420064.86586712,45420064.86586712,0.0
2023-12-13,45456880.73308356,45456880.73308356,0.0
2023-12-14,45493696.6003,45493696.6003,0.0
2023-12-15,45530512.46751643,45530512.46751643,0.0
2023-12-18,45640960.06916576,45640960.06916576,0.0
2023-12-19,45677775.93638219,45677775.93638219,0.0
2023-12-20,45714591.80359863,45714591.80359863,0.0
2023-12-21,45751407.67081507,45751407.67081507,0.0
2023-12-22,45788223.5380315,45788223.5380315,0.0
2023-12-25,45898671.13968082,45898671.13968082,0.0
2023-12-26,45935487.00689726,45935487.00689726,0.0
2023-12-27,45972302.874113694,45972302.874113694,0.0
2023-12-28,46009118.74133014,46009118.74133014,0.0
2023-12-29,46045934.60854658,46045934.60854658,0.0
2024-01-04,46266829.8118452,46266829.8118452,0.0
2024-01-05,46303645.679061644,46303645.679061644,0.0
2024-01-09,46450909.147927396,46450909.147927396,0.0
2024-01-10,46487725.015143834,46487725.015143834,0.0
2024-01-11,46524540.88236027,46524540.88236027,0.0
2024-01-12,46561356.74957672,46561356.74957672,0.0
2024-01-15,46671804.35122603,46671804.35122603,0.0
2024-01-16,46708620.21844246,46708620.21844246,0.0
2024-01-17,46745436.0856589,46745436.0856589,0.0
2024-01-18,46782251.952875346,46782251.952875346,0.0
2024-01-19,46819067.82009178,46819067.82009178,0.0
2024-01-22,46929515.42174109,46929515.42174109,0.0
2024-01-23,46966331.288957536,46966331.288957536,0.0
2024-01-24,47003147.15617397,47003147.15617397,0.0
2024-01-25,47039963.02339041,47039963.02339041,0.0
2024-01-26,47076778.89060685,47076778.89060685,0.0
2024-01-29,47187226.49225616,47187226.49225616,0.0
2024-01-30,47224042.3594726,47224042.3594726,0.0
2024-01-31,47260858.22668904,47260858.22668904,0.0
2024-02-01,47297674.09390547,47297674.09390547,0.0
2024-02-02,47334489.96112192,47334489.96112192,0.0
2024-02-05,47444937.56277123,47444937.56277123,0.0
2024-02-06,47481753.42998767,47481753.42998767,0.0
2024-02-07,47518569.29720411,47518569.29720411,0.0
2024-02-08,47555385.164420545,47555385.164420545,0.0
2024-02-09,47592201.03163699,47592201.03163699,0.0
2024-02-13,47739464.500502735,47739464.500502735,0.0
2024-02-14,47776280.36771918,47776280.36771918,0.0
2024-02-15,47813096.23493561,47813096.23493561,0.0
2024-02-16,47849912.10215205,47849912.10215205,0.0
2024-02-19,47960359.70380137,47960359.70380137,0.0
2024-02-20,47997175.57101781,47997175.57101781,0.0
2024-02-21,48033991.43823424,48033991.43823424,0.0
2024-02-22,48070807.305450685,48070807.305450685,0.0
2024-02-26,48218070.77431643,48218070.77431643,0.0
2024-02-27,48254886.641532876,48254886.641532876,0.0
2024-02-28,48291702.50874931,48291702.50874931,0.0
2024-02-29,48328518.37596576,48328518.37596576,0.0
2024-03-01,48365334.24318219,48365334.24318219,0.0
2024-03-04,48475781.844831504,48475781.844831504,0.0
2024-03-05,48512597.71204795,48512597.71204795,0.0
2024-03-06,48549413.57926438,48549413.57926438,0.0
2024-03-07,48586229.44648082,48586229.44648082,0.0
2024-03-08,48623045.31369726,48623045.31369726,0.0
2024-03-11,48733492.91534658,48733492.91534658,0.0
2024-03-12,48770308.78256301,48770308.78256301,0.0
2024-03-13,48807124.649779454,48807124.649779454,0.0
2024-03-14,48843940.516995884,48843940.516995884,0.0
2024-03-15,48880756.38421233,48880756.38421233,0.0
2024-03-18,48991203.985861644,48991203.985861644,0.0
2024-03-19,49028019.85307808,49028019.85307808,0.0
2024-03-21,49101651.58751096,49101651.58751096,0.0
2024-03-22,49138467.4547274,49138467.4547274,0.0
2024-03-25,49248915.05637672,49248915.05637672,0.0
2024-03-26,49285730.92359315,49285730.92359315,0.0
2024-03-27,49322546.79080959,49322546.79080959,0.0
2024-03-28,49359362.65802603,49359362.65802603,0.0
2024-03-29,49396178.52524246,49396178.52524246,0.0
2024-04-01,49506626.12689178,49506626.12689178,0.0
2024-04-02,49543441.99410822,49543441.99410822,0.0
2024-04-03,49580257.86132465,49580257.86132465,0.0
2024-04-04,49617073.7285411,49617073.7285411,0.0
2024-04-05,49653889.59575754,49653889.59575754,0.0
2024-04-08,49764337.19740685,49764337.19740685,0.0
2024-04-09,49801153.06462329,49801153.06462329,0.0
2024-04-10,49837968.93183973,49837968.93183973,0.0
2024-04-11,49874784.79905616,49874784.79905616,0.0
2024-04-12,49911600.6662726,49911600.6662726,0.0
2024-04-15,50022048.26792192,50022048.26792192,0.0
2024-04-16,50058864.135138355,50058864.135138355,0.0
2024-04-17,50095680.00235479,50095680.00235479,0.0
2024-04-18,50132495.86957123,50132495.86957123,0.0
2024-04-19,50169311.73678767,50169311.73678767,0.0
2024-04-22,50279759.33843699,50279759.33843699,0.0
2024-04-23,50316575.20565342,50316575.20565342,0.0
2024-04-24,50353391.07286987,50353391.07286987,0.0
2024-04-25,50390206.940086305,50390206.940086305,0.0
2024-04-26,50427022.807302736,50427022.807302736,0.0
2024-04-30,50574286.276168495,50574286.276168495,0.0
2024-05-01,50611102.143384926,50611102.143384926,0.0
2024-05-02,50647918.01060137,50647918.01060137,0.0
2024-05-07,50831997.34668356,50831997.34668356,0.0
2024-05-08,50868813.2139,50868813.2139,0.0
2024-05-09,50905629.08111643,50905629.08111643,0.0
2024-05-10,50942444.948332876,50942444.948332876,0.0
2024-05-13,51052892.54998219,51052892.54998219,0.0
2024-05-14,51089708.41719863,51089708.41719863,0.0
2024-05-15,51126524.284415066,51126524.284415066,0.0
2024-05-16,51163340.151631504,51163340.151631504,0.0
2024-05-17,51200156.01884794,51200156.01884794,0.0
2024-05-20,51310603.620497264,51310603.620497264,0.0
2024-05-21,51347419.487713695,51347419.487713695,0.0
2024-05-22,51384235.35493014,51384235.35493014,0.0
2024-05-23,51421051.22214658,51421051.22214658,0.0
2024-05-24,51457867.08936301,51457867.08936301,0.0
2024-05-27,51568314.69101232,51568314.69101232,0.0
2024-05-28,51605130.55822877,51605130.55822877,0.0
2024-05-29,51641946.4254452,51641946.4254452,0.0
2024-05-30,51678762.292661645,51678762.292661645,0.0
2024-05-31,51715578.15987808,51715578.15987808,0.0
2024-06-03,51826025.7615274,51826025.7615274,0.0
2024-06-04,51862841.628743835,51862841.628743835,0.0
2024-06-05,51899657.49596027,51899657.49596027,0.0
2024-06-06,51936473.3631767,51936473.3631767,0.0
2024-06-07,51973289.23039315,51973289.23039315,0.0
2024-06-10,52083736.83204246,52083736.83204246,0.0
2024-06-11,52120552.6992589,52120552.6992589,0.0
2024-06-12,52157368.56647534,52157368.56647534,0.0
2024-06-13,52194184.43369178,52194184.43369178,0.0
2024-06-14,52231000.30090822,52231000.30090822,0.0
2024-06-17,52341447.90255754,52341447.90255754,0.0
2024-06-18,52378263.76977397,52378263.76977397,0.0
2024-06-19,52415079.63699041,52415079.63699041,0.0
2024-06-20,52451895.50420685,52451895.50420685,0.0
2024-06-21,52488711.37142328,52488711.37142328,0.0
2024-06-24,52599158.9730726,52599158.9730726,0.0
2024-06-25,52635974.84028904,52635974.84028904,0.0
2024-06-26,52672790.70750547,52672790.70750547,0.0
2024-06-27,52709606.57472192,52709606.57472192,0.0
2024-06-28,52746422.441938356,52746422.441938356,0.0
2024-07-01,52856870.04358766,52856870.04358766,0.0
2024-07-02,52893685.91080411,52893685.91080411,0.0
2024-07-03,52930501.778020546,52930501.778020546,0.0
2024-07-04,52967317.64523699,52967317.64523699,0.0
2024-07-05,53004133.51245342,53004133.51245342,0.0
2024-07-08,53114581.114102736,53114581.114102736,0.0
2024-07-09,53151396.98131918,53151396.98131918,0.0
2024-07-10,53188212.84853561,53188212.84853561,0.0
2024-07-11,53225028.71575205,53225028.71575205,0.0
2024-07-12,53261844.582968496,53261844.582968496,0.0
2024-07-16,53409108.05183424,53409108.05183424,0.0
2024-07-17,53445923.919050686,53445923.919050686,0.0
2024-07-18,53482739.78626712,53482739.78626712,0.0
2024-07-19,53519555.65348356,53519555.65348356,0.0
2024-07-22,53630003.25513288,53630003.25513288,0.0
2024-07-23,53666819.122349314,53666819.122349314,0.0
2024-07-24,53703634.98956576,53703634.98956576,0.0
2024-07-25,53740450.85678219,53740450.85678219,0.0
2024-07-26,53777266.72399863,53777266.72399863,0.0
2024-07-29,53887714.32564795,53887714.32564795,0.0
2024-07-30,53924530.19286438,53924530.19286438,0.0
2024-07-31,53961346.06008082,53961346.06008082,0.0
2024-08-01,53998161.927297264,53998161.927297264,0.0
2024-08-02,54034977.794513695,54034977.794513695,0.0
2024-08-05,54145425.39616301,54145425.39616301,0.0
2024-08-06,54182241.263379455,54182241.263379455,0.0
2024-08-07,54219057.130595885,54219057.130595885,0.0
2024-08-08,54255872.99781233,54255872.99781233,0.0
2024-08-09,54292688.86502877,54292688.86502877,0.0
2024-08-13,54439952.33389452,54439952.33389452,0.0
2024-08-14,54476768.20111096,54476768.20111096,0.0
2024-08-15,54513584.06832739,54513584.06832739,0.0
2024-08-16,54550399.935543835,54550399.935543835,0.0
2024-08-19,54660847.53719315,54660847.53719315,0.0
2024-08-20,54697663.40440959,54697663.40440959,0.0
2024-08-21,54734479.27162603,54734479.27162603,0.0
2024-08-22,54771295.13884246,54771295.13884246,0.0
2024-08-23,54808111.00605891,54808111.00605891,0.0
2024-08-26,54918558.60770822,54918558.60770822,0.0
2024-08-27,54955374.474924654,54955374.474924654,0.0
2024-08-28,54992190.3421411,54992190.3421411,0.0
2024-08-29,55029006.20935754,55029006.20935754,0.0
2024-08-30,55065822.07657397,55065822.07657397,0.0
2024-09-02,55176269.67822329,55176269.67822329,0.0
2024-09-03,55213085.54543973,55213085.54543973,0.0
2024-09-04,55249901.41265616,55249901.41265616,0.0
2024-09-05,55286717.279872596,55286717.279872596,0.0
2024-09-06,55323533.14708904,55323533.14708904,0.0
2024-09-09,55433980.748738356,55433980.748738356,0.0
2024-09-10,55470796.615954794,55470796.615954794,0.0
2024-09-11,55507612.48317123,55507612.48317123,0.0
2024-09-12,55544428.35038768,55544428.35038768,0.0
2024-09-13,55581244.21760411,55581244.21760411,0.0
2024-09-17,55728507.68646987,55728507.68646987,0.0
2024-09-18,55765323.5536863,55765323.5536863,0.0
2024-09-19,55802139.42090274,55802139.42090274,0.0
2024-09-20,55838955.28811918,55838955.28811918,0.0
2024-09-24,55986218.75698493,55986218.75698493,0.0
2024-09-25,56023034.624201365,56023034.624201365,0.0
2024-09-26,56059850.49141781,56059850.49141781,0.0
2024-09-27,56096666.35863425,56096666.35863425,0.0
2024-09-30,56207113.960283555,56207113.960283555,0.0
2024-10-01,56243929.8275,56243929.8275,0.0
2024-10-02,56283157.55226713,56283157.55226713,0.0
2024-10-03,56322385.27703425,56322385.27703425,0.0
2024-10-04,56361613.001801364,56361613.001801364,0.0
2024-10-07,56479296.17610274,56479296.17610274,0.0
2024-10-08,56518523.90086987,56518523.90086987,0.0
2024-10-09,56557751.62563698,56557751.62563698,0.0
2024-10-10,56596979.350404106,56596979.350404106,0.0
2024-10-11,56636207.07517123,56636207.07517123,0.0
2024-10-15,56793117.97423972,56793117.97423972,0.0
2024-10-16,56832345.69900685,56832345.69900685,0.0
2024-10-17,56871573.423773974,56871573.423773974,0.0
2024-10-18,56910801.1485411,56910801.1485411,0.0
2024-10-21,57028484.322842464,57028484.322842464,0.0
2024-10-22,57067712.04760959,57067712.04760959,0.0
2024-10-23,57106939.772376716,57106939.772376716,0.0
2024-10-24,57146167.49714384,57146167.49714384,0.0
2024-10-25,57185395.22191095,57185395.22191095,0.0
2024-10-28,57303078.39621233,57303078.39621233,0.0
2024-10-29,57342306.12097946,57342306.12097946,0.0
2024-10-30,57381533.845746584,57381533.845746584,0.0
2024-10-31,57420761.570513695,57420761.570513695,0.0
2024-11-01,57459989.29528082,57459989.29528082,0.0
2024-11-05,57616900.19434931,57616900.19434931,0.0
2024-11-06,57656127.91911644,57656127.91911644,0.0
2024-11-07,57695355.64388356,57695355.64388356,0.0
2024-11-08,57734583.36865069,57734583.36865069,0.0
2024-11-11,57852266.54295205,57852266.54295205,0.0
2024-11-12,57891494.26771918,57891494.26771918,0.0
2024-11-13,57930721.992486306,57930721.992486306,0.0
2024-11-14,57969949.71725343,57969949.71725343,0.0
2024-11-15,58009177.44202055,58009177.44202055,0.0
2024-11-18,58126860.61632192,58126860.61632192,0.0
2024-11-19,58166088.34108905,58166088.34108905,0.0
2024-11-20,58205316.065856166,58205316.065856166,0.0
2024-11-21,58244543.790623285,58244543.790623285,0.0
2024-11-22,58283771.51539041,58283771.51539041,0.0
2024-11-25,58401454.68969178,58401454.68969178,0.0
2024-11-26,58440682.41445891,58440682.41445891,0.0
2024-11-27,58479910.13922603,58479910.13922603,0.0
2024-11-28,58519137.86399315,58519137.86399315,0.0
2024-11-29,58558365.58876027,58558365.58876027,0.0
2024-12-02,58676048.76306164,58676048.76306164,0.0
2024-12-03,58715276.48782877,58715276.48782877,0.0
2024-12-04,58754504.21259589,58754504.21259589,0.0
2024-12-05,58793731.93736301,58793731.93736301,0.0
2024-12-06,58832959.66213014,58832959.66213014,0.0
2024-12-09,58950642.8364315,58950642.8364315,0.0
2024-12-10,58989870.56119863,58989870.56119863,0.0
2024-12-11,59029098.285965756,59029098.285965756,0.0
2024-12-12,59068326.010732874,59068326.010732874,0.0
2024-12-13,59107553.73549999,59107553.73549999,0.0
2024-12-16,59225236.90980137,59225236.90980137,0.0
2024-12-17,59264464.6345685,59264464.6345685,0.0
2024-12-18,59303692.35933561,59303692.35933561,0.0
2024-12-19,59342920.084102735,59342920.084102735,0.0
2024-12-20,59382147.80886986,59382147.80886986,0.0
2024-12-23,59499830.983171225,59499830.983171225,0.0
2024-12-24,59539058.70793835,59539058.70793835,0.0
2024-12-25,59578286.43270548,59578286.43270548,0.0
2024-12-26,59617514.1574726,59617514.1574726,0.0
2024-12-27,59656741.88223973,59656741.88223973,0.0
2024-12-30,59774425.05654109,59774425.05654109,0.0
2025-01-06,60049019.12991096,60049019.12991096,0.0
2025-01-07,60088246.85467809,60088246.85467809,0.0
2025-01-08,60127474.5794452,60127474.5794452,0.0
2025-01-09,60166702.304212324,60166702.304212324,0.0
2025-01-10,60205930.02897945,60205930.02897945,0.0
2025-01-14,60362840.92804794,60362840.92804794,0.0
2025-01-15,60402068.65281507,60402068.65281507,0.0
2025-01-16,60441296.37758219,60441296.37758219,0.0
2025-01-17,60480524.10234932,60480524.10234932,0.0
2025-01-20,60598207.27665068,60598207.27665068,0.0
2025-01-21,60637435.00141781,60637435.00141781,0.0
2025-01-22,60676662.726184934,60676662.726184934,0.0
2025-01-23,60715890.45095206,60715890.45095206,0.0
2025-01-24,60755118.17571917,60755118.17571917,0.0
2025-01-27,60872801.35002055,60872801.35002055,0.0
2025-01-28,60912029.07478768,60912029.07478768,0.0
2025-01-29,60951256.79955479,60951256.79955479,0.0
2025-01-30,60990484.52432191,60990484.52432191,0.0
2025-01-31,61029712.24908904,61029712.24908904,0.0
2025-02-03,61147395.42339042,61147395.42339042,0.0
2025-02-04,61186623.14815753,61186623.14815753,0.0
2025-02-05,61225850.872924656,61225850.872924656,0.0
2025-02-06,61265078.59769178,61265078.59769178,0.0
2025-02-07,61304306.32245891,61304306.32245891,0.0
2025-02-10,61421989.49676027,61421989.49676027,0.0
2025-02-12,61500444.946294524,61500444.946294524,0.0
2025-02-13,61539672.67106165,61539672.67106165,0.0
2025-02-14,61578900.39582876,61578900.39582876,0.0
2025-02-17,61696583.57013014,61696583.57013014,0.0
2025-02-18,61735811.294897266,61735811.294897266,0.0
2025-02-19,61775039.01966439,61775039.01966439,0.0
2025-02-20,61814266.7444315,61814266.7444315,0.0
2025-02-21,61853494.46919863,61853494.46919863,0.0
2025-02-25,62010405.36826712,62010405.36826712,0.0
2025-02-26,62049633.093034245,62049633.093034245,0.0
2025-02-27,62088860.81780137,62088860.81780137,0.0
2025-02-28,62128088.5425685,62128088.5425685,0.0
2025-03-03,62245771.71686986,62245771.71686986,0.0
2025-03-04,62284999.44163699,62284999.44163699,0.0
2025-03-05,62324227.16640411,62324227.16640411,0.0
2025-03-06,62363454.89117124,62363454.89117124,0.0
2025-03-07,62402682.615938365,62402682.615938365,0.0
2025-03-10,62520365.79023973,62520365.79023973,0.0
2025-03-11,62559593.515006855,62559593.515006855,0.0
2025-03-12,62598821.23977398,62598821.23977398,0.0
2025-03-13,62638048.96454109,62638048.96454109,0.0
2025-03-14,62677276.68930822,62677276.68930822,0.0
2025-03-17,62794959.86360959,62794959.86360959,0.0
2025-03-18,62834187.58837671,62834187.58837671,0.0
2025-03-19,62873415.313143834,62873415.313143834,0.0
2025-03-21,62951870.76267809,62951870.76267809,0.0
2025-03-24,63069553.93697945,63069553.93697945,0.0
2025-03-25,63108781.66174658,63108781.66174658,0.0
2025-03-26,63148009.3865137,63148009.3865137,0.0
2025-03-27,63187237.11128082,63187237.11128082,0.0
2025-03-28,63226464.83604795,63226464.83604795,0.0
2025-03-31,63344148.01034931,63344148.01034931,0.0
2025-04-01,63383375.73511644,63383375.73511644,0.0
2025-04-02,63422603.45988356,63422603.45988356,0.0
2025-04-03,63461831.18465069,63461831.18465069,0.0
2025-04-04,63501058.90941781,63501058.90941781,0.0
2025-04-07,63618742.08371918,63618742.08371918,0.0
2025-04-08,63657969.808486305,63657969.808486305,0.0
2025-04-09,63697197.533253424,63697197.533253424,0.0
2025-04-10,63736425.25802054,63736425.25802054,0.0
2025-04-11,63775652.98278767,63775652.98278767,0.0
2025-04-14,63893336.15708903,63893336.15708903,0.0
2025-04-15,63932563.88185616,63932563.88185616,0.0
2025-04-16,63971791.606623285,63971791.606623285,0.0
2025-04-17,64011019.33139041,64011019.33139041,0.0
2025-04-18,64050247.05615754,64050247.05615754,0.0
2025-04-21,64167930.2304589,64167930.2304589,0.0
2025-04-22,64207157.95522603,64207157.95522603,0.0
