date,Q1_ROE_value,Q1_ROE_return,Q1_ROA_value,Q1_ROA_return,Q2_ROE_value,Q2_ROE_return,Q2_ROA_value,Q2_ROA_return,Q3_ROE_value,Q3_ROE_return,Q3_ROA_value,Q3_ROA_return,Q4_ROE_value,Q4_ROE_return,Q4_ROA_value,Q4_ROA_return
2025-03-31,31904876.349,2.1904876348999993,27281114.859000005,1.7281114859000035,24600960.665499996,1.4600960665500016,26587531.215500005,1.6587531215499998,11058182.067,0.10581820670000064,11860367.492,0.18603674919999857,10722102.2865,0.07221022864999949,7677876.468500001,-0.23221235315
2025-04-30,32050076.349,2.2050076348999994,27913384.859000005,1.7913384859000034,24312280.665499996,1.4312280665500015,27226931.215500005,1.7226931215499999,10818482.067,0.08184820670000059,11893007.492,0.1893007491999985,10758302.2865,0.07583022864999944,8046126.468500001,-0.19538735315
2025-05-30,34282326.349,2.428232634899999,29324574.859000005,1.9324574859000037,27504280.665499996,1.7504280665500014,29953371.215500005,1.99533712155,11341682.067,0.13416820670000051,12425927.492,0.24259274919999863,11511102.2865,0.15111022864999946,8452576.468500001,-0.15474235314999996
2025-06-30,35851466.349,2.5851466348999987,30154844.859000005,2.015484485900004,28564300.665499996,1.8564300665500015,30617141.215500005,2.0617141215499997,12002132.067,0.20021320670000042,12681457.492,0.2681457491999988,12399302.2865,0.23993022864999936,8849066.468500001,-0.11509335314999991
2025-07-31,37944616.349,2.7944616348999984,31843964.859000005,2.1843964859000042,27928120.665499996,1.7928120665500016,29622471.215500005,1.9622471215499995,12489282.067,0.2489282067000005,13007857.492,0.3007857491999988,12166852.2865,0.2166852286499994,8803076.468500001,-0.11969235314999993
2025-08-29,41903466.349,3.1903466348999983,33843624.859000005,2.384362485900005,30864490.665499996,2.086449066550002,31221751.215500005,2.1221751215499998,13699582.067,0.36995820670000046,13238857.492,0.3238857491999987,13082952.2865,0.30829522864999936,9459926.468500001,-0.05400735314999994
2025-09-30,42931536.349,3.2931536348999986,34143764.859000005,2.4143764859000054,31027640.665499996,2.102764066550002,31546561.215500005,2.15465612155,13346632.067,0.3346632067000004,12626207.492,0.2626207491999988,12340902.2865,0.2340902286499995,9529826.468500001,-0.047017353149999885
2025-10-31,43132336.349,3.313233634899998,34266964.859000005,2.4266964859000058,31497780.665499996,2.149778066550002,32150101.215500005,2.2150101215499998,12692832.067,0.2692832067000004,12219407.492,0.22194074919999873,12432052.2865,0.2432052286499995,9417876.468500001,-0.05821235314999984
2025-11-28,41530876.349,3.1530876348999977,33212064.859000005,2.3212064859000057,31376980.665499996,2.137698066550002,32169751.215500005,2.21697512155,12467032.067,0.24670320670000034,12253307.492,0.22533074919999874,12295252.2865,0.22952522864999958,9452076.468500001,-0.05479235314999986
2025-12-30,41266676.349,3.1266676348999978,34568574.859000005,2.456857485900006,32057530.665499996,2.205753066550002,33698451.215500005,2.36984512155,12328332.067,0.2328332067000003,12067907.492,0.20679074919999874,12011202.2865,0.20112022864999957,9261026.468500001,-0.0738973531499999
2026-01-22,40073017.9385,3.007301793849998,34080490.58800001,2.408049058800006,31172894.205999997,2.117289420600002,33327895.841500003,2.33278958415,12156033.445,0.2156033445000003,11956911.2885,0.1956911288499985,12116527.8425,0.21165278424999956,9072506.607500002,-0.09274933924999984
